date,open,high,low,close,pct_change
1999-04-07,857.4,874.2,841.1,857.9,0.021431122752708642
1999-04-08,873.6,888.1,856.0,871.5,0.015852663480592222
1999-04-09,895.0,914.9,878.2,894.6,0.026506024096385472
1999-04-12,918.8,935.2,893.3,907.9,0.014866979655711932
1999-04-13,902.5,918.8,881.5,894.2,-0.015089767595550141
1999-04-14,880.2,899.9,867.7,885.4,-0.009841198836949339
1999-04-15,884.6,898.3,862.0,873.2,-0.013779082900383877
1999-04-16,865.7,883.1,849.8,862.5,-0.012253779202931803
1999-04-19,852.2,869.3,836.0,852.1,-0.012057971014492685
1999-04-20,840.2,862.4,829.8,850.3,-0.0021124281187654415
1999-04-21,846.7,858.3,819.5,827.0,-0.02740209337880739
1999-04-22,828.6,846.8,802.5,833.0,0.007255139056831839
1999-04-23,831.3,852.2,818.5,835.6,0.0031212484993998757
1999-04-26,834.2,846.9,806.9,815.7,-0.02381522259454283
1999-04-27,798.2,813.7,775.2,787.6,-0.03444893956111317
1999-04-28,777.8,803.8,761.2,773.4,-0.01802945657694266
1999-04-29,760.4,786.4,752.1,779.7,0.00814584949573316
1999-04-30,759.5,774.1,748.1,762.9,-0.021546748749519118
1999-05-04,740.5,752.3,726.1,736.4,-0.034735876261633214
1999-05-05,711.3,724.6,699.4,713.7,-0.030825638240086772
1999-05-06,701.5,716.8,693.0,707.7,-0.008406893652795344
1999-05-07,700.7,710.3,685.6,693.4,-0.020206302105411966
1999-05-10,685.1,694.7,655.0,665.6,-0.04009229881742138
1999-05-11,651.2,673.1,646.0,665.8,0.0003004807692306155
1999-05-12,650.4,661.3,638.8,650.6,-0.022829678582156676
1999-05-13,630.6,638.1,616.9,623.9,-0.04103904088533672
1999-05-14,615.8,621.3,594.0,600.5,-0.037506010578618354
1999-05-17,582.7,599.3,572.4,588.2,-0.020482930890924123
1999-05-18,575.4,587.5,564.5,570.7,-0.02975178510710641
1999-05-19,585.1,618.1,580.0,614.0,0.07587173646399159
1999-05-20,670.7,696.7,661.4,689.1,0.12231270358306201
1999-05-21,770.3,795.1,754.8,778.6,0.12987955304019727
1999-05-24,910.8,960.6,890.7,946.5,0.21564346262522482
1999-05-25,1090.9,1131.5,1050.5,1072.2,0.13280507131537256
1999-05-26,1146.9,1200.7,1127.5,1178.3,0.09895541876515557
1999-05-27,1330.2,1388.1,1303.8,1355.7,0.15055588559789546
1999-05-28,1461.1,1502.2,1406.8,1453.4,0.07206609131813835
1999-05-31,1575.7,1634.2,1516.1,1573.4,0.08256501995321308
1999-06-01,1633.9,1693.9,1598.2,1668.7,0.06056946739544933
1999-06-02,1764.0,1824.1,1696.9,1725.1,0.03379876550608252
1999-06-03,1730.6,1775.4,1677.4,1718.8,-0.003651962205089565
1999-06-04,1730.9,1796.5,1703.5,1754.6,0.020828484989527496
1999-06-07,1791.0,1864.8,1758.8,1838.9,0.04804513849310399
1999-06-08,1888.8,1941.1,1837.5,1885.5,0.025341236608842133
1999-06-09,1901.3,1955.6,1859.1,1918.9,0.017714134181914698
1999-06-10,2033.8,2085.6,1966.5,2012.5,0.04877794569805616
1999-06-11,2038.1,2100.2,2001.3,2054.2,0.020720496894409912
1999-06-14,2128.4,2219.0,2099.8,2188.9,0.06557297244669469
1999-06-15,2387.2,2467.4,2206.3,2264.6,0.03458358079400603
1999-06-16,2338.1,2459.6,2309.0,2441.5,0.07811534045747592
1999-06-17,2609.7,2702.8,2529.0,2648.5,0.08478394429653902
1999-06-18,2780.3,2857.6,2679.4,2766.4,0.044515763639796146
1999-06-21,2843.9,2958.6,2795.8,2917.7,0.054692018507807916
1999-06-22,2961.7,3041.6,2868.8,2993.4,0.025945093738218628
1999-06-23,3078.7,3203.5,3021.1,3146.6,0.051179261040956714
1999-06-24,3277.7,3423.8,3209.3,3363.6,0.06896332549418416
1999-06-25,3601.4,3760.4,3374.7,3439.2,0.02247591865858012
1999-06-28,3549.4,3777.1,3509.3,3736.8,0.08653175157013271
1999-06-29,3899.7,4005.9,3740.6,3900.3,0.04375401412973656
1999-06-30,4026.6,4104.9,3743.1,3859.2,-0.01053765094992698
1999-07-01,3802.3,3848.9,3477.9,3542.6,-0.08203772802653397
1999-07-02,3517.7,3705.0,3388.2,3618.6,0.021453169988144394
1999-07-05,3550.1,3638.8,3376.4,3443.1,-0.04849941966506388
1999-07-06,3278.8,3358.7,3110.6,3174.7,-0.07795300746420375
1999-07-07,3056.4,3202.7,3010.1,3175.5,0.0002519923142345615
1999-07-08,3085.9,3165.3,3009.9,3087.0,-0.02786962683042038
1999-07-09,2985.0,3067.0,2916.9,3001.7,-0.027632005183025665
1999-07-12,2956.5,3017.3,2824.1,2892.0,-0.0365459572908684
1999-07-13,2768.8,2814.4,2658.7,2717.6,-0.060304287690179814
1999-07-14,2633.5,2734.6,2600.2,2695.8,-0.008021783926994264
1999-07-15,2612.7,2662.5,2541.5,2587.8,-0.04006231916314262
1999-07-16,2503.5,2538.4,2415.4,2449.5,-0.05344307906329704
1999-07-19,2334.5,2385.5,2255.1,2298.5,-0.06164523372116759
1999-07-20,2265.7,2442.4,2237.8,2430.0,0.05721122471176865
1999-07-21,2525.8,2612.0,2463.5,2551.8,0.05012345679012342
1999-07-22,2516.8,2550.3,2394.5,2422.1,-0.050826867309350376
1999-07-23,2367.9,2475.5,2349.7,2415.2,-0.002848767598365054
1999-07-26,2371.1,2432.8,2324.8,2383.7,-0.013042398145081124
1999-07-27,2327.7,2370.2,2268.7,2313.3,-0.02953391785879078
1999-07-28,2265.3,2325.6,2230.6,2276.0,-0.016124151644836493
1999-07-29,2225.8,2262.5,2169.9,2205.7,-0.03088752196836564
1999-07-30,2149.4,2189.6,2106.9,2148.3,-0.02602348460806081
1999-08-02,2123.7,2179.6,2087.5,2137.4,-0.0050737792673276605
1999-08-03,2114.3,2156.1,2072.5,2116.8,-0.009637877795452332
1999-08-04,2111.0,2168.5,2082.8,2131.9,0.007133408919123063
1999-08-05,2138.4,2184.5,2093.9,2138.5,0.003095830010788392
1999-08-06,2162.0,2204.0,2076.1,2153.0,0.006780453588964175
1999-08-09,2134.0,2172.3,2077.1,2109.1,-0.020390153274500777
1999-08-10,2063.6,2097.9,2009.2,2040.8,-0.0323834811056849
1999-08-11,1971.7,2007.7,1929.8,1953.8,-0.04263034104272834
1999-08-12,1893.3,1927.5,1857.3,1881.7,-0.0369024465144846
1999-08-13,1809.8,1840.4,1778.3,1798.8,-0.044055906892703445
1999-08-16,1734.2,1761.4,1691.1,1723.6,-0.04180564820991772
1999-08-17,1694.1,1747.4,1677.3,1705.1,-0.010733348804827125
1999-08-18,1650.1,1674.6,1611.0,1652.1,-0.0310832209254589
1999-08-19,1709.1,1786.8,1691.5,1763.6,0.06748986138853574
1999-08-20,1777.8,1810.9,1738.6,1761.6,-0.0011340440009072195
1999-08-23,1761.2,1804.0,1731.5,1773.9,0.006982288828337957
1999-08-24,1791.1,1827.0,1757.7,1787.1,0.0074412311855234226
1999-08-25,1763.1,1786.0,1717.8,1739.8,-0.026467461250069935
1999-08-26,1691.6,1728.7,1670.2,1710.6,-0.016783538337740045
1999-08-27,1683.2,1709.3,1653.8,1677.4,-0.019408394715304422
1999-08-30,1659.5,1685.0,1623.6,1644.1,-0.019852152140217072
1999-08-31,1609.9,1634.7,1582.5,1613.2,-0.01879447722158012
1999-09-01,1573.3,1587.4,1532.2,1544.0,-0.04289610711629066
1999-09-02,1503.5,1538.8,1475.7,1525.8,-0.011787564766839398
1999-09-03,1485.3,1501.2,1449.5,1463.8,-0.040634421287193634
1999-09-06,1399.7,1416.8,1373.3,1390.5,-0.05007514687798875
1999-09-07,1342.1,1369.4,1328.7,1345.4,-0.032434376123696484
1999-09-08,1298.6,1324.7,1286.6,1306.4,-0.02898766166195932
1999-09-09,1438.4,1517.6,1428.3,1507.9,0.15424066135946113
1999-09-10,1653.7,1691.1,1606.3,1631.3,0.08183566549505916
1999-09-13,1658.7,1696.7,1633.0,1669.7,0.02353950836755958
1999-09-14,1687.7,1718.3,1659.0,1682.9,0.007905611786548583
1999-09-15,1672.0,1694.4,1639.0,1658.9,-0.01426109691603783
1999-09-16,1630.5,1650.5,1599.2,1613.8,-0.02718668997528495
1999-09-17,1576.9,1605.1,1557.0,1579.1,-0.02150204486305618
1999-09-20,1532.6,1549.2,1503.4,1518.6,-0.038312963080235574
1999-09-21,1459.2,1478.5,1436.8,1457.6,-0.040168576320295024
1999-09-22,1404.8,1424.8,1385.0,1398.5,-0.040546103183314974
1999-09-23,1363.8,1380.1,1337.3,1351.6,-0.03353593135502331
1999-09-24,1311.0,1337.5,1297.8,1315.0,-0.027079017460787114
1999-09-27,1290.5,1304.7,1259.7,1272.3,-0.032471482889733894
1999-09-28,1233.7,1247.7,1210.8,1224.0,-0.03796274463569904
1999-09-29,1191.9,1210.4,1175.0,1185.4,-0.03153594771241819
1999-09-30,1156.6,1170.4,1134.2,1144.3,-0.034671840728867975
1999-10-08,1097.9,1107.7,1068.1,1078.5,-0.0575024032159398
1999-10-11,1034.6,1053.1,1016.6,1033.6,-0.041631896152063086
1999-10-12,994.3,1010.0,982.4,998.8,-0.03366873065015474
1999-10-13,963.2,970.1,933.7,941.7,-0.05716860232278731
1999-10-14,913.1,937.4,900.9,915.7,-0.027609642136561585
1999-10-15,914.4,940.0,906.3,929.6,0.015179643988205704
1999-10-18,916.6,924.0,881.5,888.7,-0.04399741824440617
1999-10-19,864.4,874.6,842.6,852.4,-0.04084617981321037
1999-10-20,831.6,850.9,821.1,839.5,-0.015133740028155818
1999-10-21,829.1,835.7,804.0,813.7,-0.030732578916021436
1999-10-22,826.9,867.9,820.7,851.1,0.045962885584367674
1999-10-25,834.9,841.2,810.2,818.6,-0.03818587710022325
1999-10-26,806.6,829.6,800.5,816.4,-0.0026875152699731286
1999-10-27,873.6,897.6,862.6,887.4,0.08696717295443412
1999-10-28,898.9,907.2,873.0,884.5,-0.0032679738562091387
1999-10-29,881.9,895.8,863.6,877.4,-0.00802713397399668
1999-11-01,856.7,868.8,841.3,851.9,-0.029063141098700673
1999-11-02,829.3,843.0,817.2,827.5,-0.02864185937316588
1999-11-03,807.7,816.5,792.2,800.6,-0.03250755287009066
1999-11-04,794.1,812.8,778.0,796.9,-0.0046215338496128355
1999-11-05,783.7,799.3,774.5,783.9,-0.01631321370309946
1999-11-08,769.7,784.8,760.6,775.8,-0.010332950631458115
1999-11-09,763.2,772.8,750.2,756.9,-0.02436194895591648
1999-11-10,812.5,822.7,789.7,806.0,0.06486986391861538
1999-11-11,791.0,803.8,779.0,788.6,-0.021588089330024762
1999-11-12,771.1,782.8,762.6,773.2,-0.019528277960943363
1999-11-15,762.1,772.6,747.5,761.5,-0.01513191929643043
1999-11-16,780.7,791.1,754.1,763.2,0.002232435981615266
1999-11-17,762.1,784.6,754.0,779.7,0.02161949685534581
1999-11-18,834.1,859.8,819.9,844.0,0.08246761574964734
1999-11-19,847.0,858.3,829.9,838.4,-0.006635071090047462
1999-11-22,829.1,840.7,815.5,827.6,-0.01288167938931295
1999-11-23,809.4,821.8,799.4,811.1,-0.01993716771387144
1999-11-24,788.8,796.1,775.2,783.0,-0.03464431019603009
1999-11-25,765.8,773.7,753.5,763.5,-0.02490421455938696
1999-11-26,747.9,759.5,740.2,749.6,-0.018205631958087776
1999-11-29,740.0,750.1,727.5,734.8,-0.01974386339381007
1999-11-30,718.5,728.3,710.1,719.1,-0.02136635819270538
1999-12-01,709.8,725.2,703.4,717.3,-0.0025031289111390187
1999-12-02,717.5,725.8,703.9,711.0,-0.008782936010037545
1999-12-03,703.1,714.2,694.4,705.1,-0.008298171589310788
1999-12-06,700.4,708.9,688.1,696.7,-0.011913203800879235
1999-12-07,689.3,701.8,680.8,690.1,-0.009473230945887812
1999-12-08,685.9,695.7,675.4,684.1,-0.008694392117084448
1999-12-09,678.8,687.6,667.9,677.0,-0.010378599619938589
1999-12-10,681.3,696.5,673.2,689.3,0.018168389955686814
1999-12-13,699.4,710.0,684.8,692.9,0.005222689685187909
1999-12-14,690.5,703.5,682.1,696.1,0.004618271034781518
1999-12-15,751.5,778.9,742.6,764.9,0.09883637408418333
1999-12-16,777.3,787.8,761.2,771.9,0.009151523074911738
1999-12-17,774.7,785.3,757.0,765.4,-0.00842077989376866
1999-12-21,756.8,765.8,738.0,749.8,-0.02038149986934934
1999-12-22,748.5,763.5,736.3,748.1,-0.0022672712723391664
1999-12-23,748.0,756.0,729.0,737.9,-0.013634540836786613
1999-12-24,726.1,738.1,711.0,719.6,-0.024800108415774402
1999-12-27,728.3,744.8,714.4,727.9,0.011534185658699236
1999-12-28,725.6,742.5,714.7,725.5,-0.0032971562027750423
1999-12-29,724.4,739.0,711.4,726.9,0.001929703652653325
1999-12-30,714.6,727.5,705.7,717.8,-0.01251891594442156
2000-01-04,747.8,781.0,738.2,773.7,0.07787684591808319
2000-01-05,842.6,872.5,827.8,846.6,0.09422256688639008
2000-01-06,927.5,978.7,916.8,971.7,0.1477675407512402
2000-01-07,1210.8,1262.7,1193.2,1241.8,0.27796645055058145
2000-01-10,1451.1,1497.7,1415.0,1470.7,0.1843291995490417
2000-01-11,1587.3,1613.2,1496.9,1524.6,0.036649214659685736
2000-01-12,1568.1,1609.4,1503.8,1526.4,0.0011806375442739991
2000-01-13,1506.1,1537.3,1466.0,1492.1,-0.022471174004192962
2000-01-14,1463.6,1493.7,1426.3,1448.0,-0.029555659808323753
2000-01-17,1421.9,1470.3,1400.4,1457.3,0.0064226519337016175
2000-01-18,1454.6,1482.8,1415.4,1439.3,-0.012351609140190734
2000-01-19,1427.3,1472.7,1410.2,1448.9,0.006669908983533812
2000-01-20,1487.9,1543.7,1469.7,1525.2,0.052660639105528206
2000-01-21,1620.8,1681.6,1586.8,1631.2,0.06949908208759514
2000-01-24,1727.8,1797.5,1688.1,1764.8,0.08190289357528191
2000-01-25,1831.8,1879.4,1764.7,1805.7,0.02317543064369909
2000-01-26,1808.4,1855.1,1768.3,1816.6,0.0060364401617101215
2000-01-27,1918.7,1994.2,1879.0,1956.1,0.07679180887372006
2000-01-28,2097.8,2181.0,2048.7,2129.7,0.08874801901743257
2000-02-14,2362.7,2486.8,2326.6,2480.9,0.16490585528478197
2000-02-15,2858.0,2965.3,2728.9,2804.5,0.13043653512838072
2000-02-16,3059.5,3188.2,2951.6,3119.0,0.11214120164022101
2000-02-17,3564.9,3703.0,3223.5,3311.2,0.061622314844501425
2000-02-18,3331.3,3523.4,3178.1,3466.0,0.04675042280744157
2000-02-21,3604.4,3726.3,3425.7,3556.7,0.0261684939411424
2000-02-22,3593.2,3712.5,3392.5,3456.7,-0.028115950178536298
2000-02-23,3369.1,3464.6,3242.8,3304.7,-0.04397257499927676
2000-02-24,3227.9,3384.2,3189.2,3347.0,0.012799951584107516
2000-02-25,3323.8,3412.2,3224.2,3314.9,-0.009590678219300819
2000-02-28,3371.1,3567.1,3310.4,3525.1,0.06341066095508152
2000-02-29,3664.4,3756.9,3474.3,3602.3,0.02190008794076781
2000-03-01,3620.6,3723.1,3492.2,3576.0,-0.007300891097354545
2000-03-02,3540.7,3680.1,3462.3,3583.5,0.002097315436241587
2000-03-03,3651.6,3768.4,3559.3,3654.8,0.0198967489884192
2000-03-06,3716.3,3793.8,3486.0,3520.7,-0.03669147422567587
2000-03-07,3397.3,3525.2,3331.6,3475.4,-0.01286675945124538
2000-03-08,3424.8,3541.8,3350.0,3481.9,0.0018702883121366476
2000-03-09,3479.9,3567.4,3380.8,3464.0,-0.005140871363336186
2000-03-10,3407.2,3488.9,3301.2,3356.0,-0.03117782909930711
2000-03-13,3277.2,3379.0,3224.9,3324.0,-0.009535160905840279
2000-03-14,3234.7,3325.1,3103.3,3249.4,-0.022442839951865245
2000-03-15,3194.9,3289.7,3129.7,3194.6,-0.016864651935742048
2000-03-16,3119.6,3149.3,2944.9,2988.1,-0.06464033055781637
2000-03-17,2923.8,3081.6,2906.4,3047.6,0.01991231886483047
2000-03-20,3005.9,3168.6,2957.4,3129.0,0.026709541934637038
2000-03-21,3141.6,3220.6,3061.3,3143.6,0.004666027484819368
2000-03-22,3136.6,3240.4,3072.2,3156.7,0.004167196844382159
2000-03-23,3171.8,3264.4,3112.3,3222.8,0.020939588811100363
2000-03-24,3311.1,3399.0,3207.0,3251.7,0.00896735757726197
2000-03-27,3295.8,3437.2,3247.8,3382.2,0.04013285358427909
2000-03-28,3469.9,3555.7,3366.6,3454.1,0.021258352551593696
2000-03-29,3463.6,3537.0,3347.2,3438.6,-0.0044874207463594384
2000-03-30,3424.3,3519.6,3363.7,3460.5,0.00636887105217232
2000-03-31,3444.5,3516.1,3349.5,3420.3,-0.011616818378846983
2000-04-03,3420.0,3511.9,3348.8,3405.5,-0.004327105809431964
2000-04-04,3328.7,3372.8,3215.7,3265.0,-0.04125679048597852
2000-04-05,3168.5,3260.5,3119.2,3201.5,-0.019448698315467028
2000-04-06,3173.7,3267.8,3138.3,3231.7,0.009433078244572846
2000-04-07,3236.4,3305.7,3169.3,3236.8,0.0015781167806419027
2000-04-10,3238.2,3313.2,3175.8,3245.2,0.0025951557093424338
2000-04-11,3224.0,3295.4,3139.5,3207.8,-0.0115247134229014
2000-04-12,3146.7,3202.5,3059.4,3121.8,-0.02680965147453085
2000-04-13,3100.1,3184.8,3058.3,3131.0,0.0029470177461721203
2000-04-14,3136.3,3195.5,3066.1,3124.7,-0.002012136697540745
2000-04-17,3128.6,3175.6,3008.5,3072.7,-0.016641597593368918
2000-04-18,3016.3,3096.9,2962.2,3047.5,-0.008201256224167564
2000-04-19,3003.5,3076.2,2959.0,3020.8,-0.008761279737489636
2000-04-20,3014.8,3097.3,2969.3,3038.9,0.005991790254237239
2000-04-21,3036.8,3101.7,2967.1,3012.1,-0.008818980552173561
2000-04-24,2992.6,3055.7,2921.1,2975.2,-0.012250589289864222
2000-04-25,2903.4,2959.5,2841.0,2897.4,-0.026149502554450033
2000-04-26,2829.5,2888.4,2784.3,2822.3,-0.025919790156692213
2000-04-27,2789.7,2834.6,2710.9,2743.2,-0.028026786663359782
2000-04-28,2717.9,2798.3,2679.2,2769.4,0.009550889472149438
2000-05-08,2738.4,2797.3,2674.4,2735.5,-0.012240918610529339
2000-05-09,2670.9,2710.7,2591.9,2630.4,-0.03842076402851391
2000-05-10,2551.3,2577.9,2456.0,2480.9,-0.056835462287104566
2000-05-11,2403.4,2453.4,2338.4,2368.5,-0.04530613890120527
2000-05-12,2300.3,2351.2,2260.3,2294.9,-0.031074519738230943
2000-05-15,2222.9,2256.2,2157.0,2198.6,-0.04196261275001101
2000-05-16,2121.0,2173.6,2099.5,2144.5,-0.024606567815882774
2000-05-17,2071.6,2109.6,2037.7,2065.3,-0.03693168570762406
2000-05-18,2036.9,2098.2,2011.8,2082.7,0.008424926160848223
2000-05-19,2094.3,2144.1,2062.7,2118.3,0.017093196331684934
2000-05-22,2196.3,2276.0,2167.2,2241.9,0.058348675824953844
2000-05-23,2273.8,2318.2,2214.8,2268.0,0.011641910879164996
2000-05-24,2339.3,2413.4,2302.5,2361.8,0.041358024691358075
2000-05-25,2457.4,2521.6,2417.2,2479.1,0.049665509357269766
2000-05-26,2569.2,2626.8,2505.5,2560.5,0.032834496389818835
2000-05-29,2656.3,2730.4,2610.5,2676.7,0.04538176137473138
2000-05-30,2732.0,2788.9,2653.7,2697.3,0.007696043635820438
2000-05-31,2712.1,2789.5,2663.2,2738.1,0.015126237348459526
2000-06-01,2746.3,2810.1,2697.2,2752.1,0.0051130345860268545
2000-06-02,2795.9,2860.5,2739.4,2806.4,0.019730387703935204
2000-06-05,2902.1,2973.1,2804.2,2853.9,0.016925598631698957
2000-06-06,2876.6,2957.0,2830.4,2922.8,0.024142401625845356
2000-06-07,2942.0,2998.5,2884.4,2939.0,0.00554263035445457
2000-06-08,2954.0,3008.2,2884.2,2941.1,0.0007145287512759779
2000-06-09,2913.4,2963.8,2840.6,2874.9,-0.02250858522321575
2000-06-12,2813.3,2881.5,2758.3,2841.7,-0.011548227764444086
2000-06-13,2815.4,2881.5,2775.0,2845.4,0.001302037512756593
2000-06-14,2854.2,2905.9,2797.1,2838.2,-0.002530399943769024
2000-06-15,2820.3,2875.2,2774.7,2831.8,-0.002254950320625615
2000-06-16,2833.2,2883.5,2768.9,2806.6,-0.008898933540504417
2000-06-19,2763.7,2816.1,2711.5,2755.5,-0.018207083303641403
2000-06-20,2688.9,2733.0,2631.1,2670.5,-0.030847396116857162
2000-06-21,2600.6,2663.2,2571.5,2632.5,-0.01422954502902074
2000-06-22,2595.0,2640.5,2553.9,2594.6,-0.014396961063627756
2000-06-23,2596.5,2661.8,2563.9,2628.5,0.013065597780004712
2000-06-26,2663.2,2723.4,2624.4,2676.1,0.018109187749667077
2000-06-27,2676.3,2724.7,2625.8,2671.0,-0.0019057583797316147
2000-06-28,2674.1,2728.6,2634.0,2676.1,0.0019093972295021189
2000-06-29,2685.3,2726.6,2624.1,2671.1,-0.0018683905683644086
2000-06-30,2682.1,2729.6,2627.5,2663.5,-0.0028452697390587423
2000-07-03,2638.6,2680.3,2568.1,2610.5,-0.019898629622676967
2000-07-04,2527.0,2580.4,2496.0,2557.3,-0.020379237693928243
2000-07-05,2492.6,2536.2,2458.8,2490.4,-0.026160403550619882
2000-07-06,2441.4,2477.2,2400.1,2433.7,-0.022767426919370504
2000-07-07,2400.2,2465.5,2380.5,2438.3,0.001890126145375426
2000-07-10,2468.5,2526.5,2429.5,2489.4,0.02095722429561575
2000-07-11,2512.5,2566.5,2465.1,2518.4,0.011649393428135202
2000-07-12,2541.5,2597.2,2503.4,2553.7,0.014016836086403917
2000-07-13,2647.0,2710.6,2588.9,2639.5,0.0335983083369229
2000-07-14,2668.6,2727.6,2620.3,2679.4,0.015116499336995659
2000-07-17,2695.8,2743.1,2642.6,2675.6,-0.0014182279614839421
2000-07-18,2638.4,2691.8,2605.2,2656.0,-0.00732545970997156
2000-07-19,2638.4,2677.6,2596.3,2632.7,-0.008772590361445842
2000-07-20,2615.6,2654.1,2567.1,2607.8,-0.009457970904394597
2000-07-21,2573.0,2620.0,2541.0,2578.3,-0.011312217194570096
2000-07-24,2563.3,2598.7,2514.5,2552.6,-0.009967808245743393
2000-07-25,2517.6,2563.4,2485.0,2528.1,-0.009598056883177941
2000-07-26,2513.2,2562.1,2484.8,2528.9,0.00031644317867174365
2000-07-27,2565.5,2609.1,2521.0,2554.4,0.010083435485784387
2000-07-28,2561.3,2604.2,2522.6,2562.5,0.0031709990604447125
2000-07-31,2595.3,2642.4,2553.3,2605.4,0.016741463414634117
2000-08-01,2578.1,2620.4,2544.4,2579.4,-0.009979273815920786
2000-08-02,2552.6,2590.2,2513.8,2555.0,-0.0094595642397457
2000-08-03,2572.9,2621.3,2539.0,2578.7,0.009275929549902084
2000-08-04,2601.0,2639.7,2545.5,2580.3,0.0006204676775121154
2000-08-07,2586.8,2639.0,2548.7,2609.9,0.011471534317714971
2000-08-08,2615.3,2664.8,2582.5,2628.1,0.006973447258515675
2000-08-09,2659.1,2707.0,2621.4,2665.9,0.01438301434496414
2000-08-10,2718.3,2760.4,2671.6,2712.8,0.017592557860384828
2000-08-11,2722.6,2765.3,2679.1,2716.0,0.0011795930404010502
2000-08-14,2708.8,2758.4,2678.1,2724.2,0.0030191458026509466
2000-08-15,2694.5,2735.3,2655.7,2693.0,-0.011452903604727949
2000-08-16,2676.4,2717.3,2640.1,2679.2,-0.0051243965837356464
2000-08-17,2665.1,2707.3,2632.0,2666.4,-0.004777545535980754
2000-08-18,2649.6,2689.0,2615.8,2651.1,-0.0057380738073807835
2000-08-21,2695.9,2748.3,2661.0,2713.5,0.023537399569989903
2000-08-22,2733.6,2772.0,2661.3,2677.9,-0.013119587248940467
2000-08-23,2777.6,2834.7,2645.2,2781.9,0.03883640165801561
2000-08-24,2801.6,2859.0,2757.0,2821.4,0.014198928789676213
2000-08-25,2793.8,2841.6,2760.5,2813.9,-0.0026582547671368806
2000-08-28,2810.3,2861.3,2776.9,2830.7,0.0059703614200929955
2000-08-29,2810.8,2853.6,2769.4,2812.2,-0.006535485922210094
2000-08-30,2797.5,2828.2,2732.3,2757.2,-0.01955764170400398
2000-08-31,2736.8,2766.8,2660.8,2679.9,-0.02803568837951531
2000-09-01,2628.4,2680.0,2593.3,2620.5,-0.022165006156946165
2000-09-04,2568.0,2622.1,2531.2,2599.5,-0.00801373783629078
2000-09-05,2547.3,2580.7,2463.1,2486.2,-0.04358530486632051
2000-09-06,2434.8,2476.4,2375.3,2402.1,-0.03382672351379612
2000-09-07,2339.7,2405.7,2324.6,2367.7,-0.014320802631031193
2000-09-08,2307.1,2342.0,2272.5,2309.5,-0.024580816826455965
2000-09-11,2253.2,2292.8,2219.1,2264.5,-0.01948473695605113
2000-09-12,2207.9,2244.8,2176.1,2218.9,-0.02013689556193421
2000-09-13,2189.7,2228.7,2160.9,2198.1,-0.009374014151156018
2000-09-14,2147.3,2174.6,2111.3,2137.6,-0.027523770529093272
2000-09-15,2079.5,2109.1,2050.8,2083.8,-0.025168413173652593
2000-09-18,2035.0,2057.8,1985.1,2000.4,-0.04002303484019587
2000-09-19,1967.3,1985.7,1909.2,1934.0,-0.03319336132773454
2000-09-20,1898.8,1942.7,1872.7,1919.5,-0.00749741468459153
2000-09-21,1876.2,1900.0,1839.3,1856.2,-0.03297733784839796
2000-09-22,1806.9,1829.7,1774.0,1793.6,-0.03372481413640782
